ICAO,PHASE,STND,RWY,N,VALID,REF_20,ID,OBSERVED
EGLL,DEP,423,27L,58,58,15,DEP-423-27L,2019
EGLL,DEP,423,27R,60,60,20,DEP-423-27R,2019
EGLL,DEP,424,27R,34,34,17,DEP-424-27R,2019
EGLL,DEP,501,09R,751,751,18,DEP-501-09R,2019
EGLL,DEP,501,27L,958,958,22,DEP-501-27L,2019
EGLL,DEP,501,27R,1020,1020,19,DEP-501-27R,2019
EGLL,DEP,502,09R,753,753,18,DEP-502-09R,2019
EGLL,DEP,502,27L,954,954,21,DEP-502-27L,2019
EGLL,DEP,502,27R,994,994,18,DEP-502-27R,2019
EGLL,DEP,503,09R,743,743,17,DEP-503-09R,2019
EGLL,DEP,503,27L,990,990,21,DEP-503-27L,2019
EGLL,DEP,503,27R,1028,1028,19,DEP-503-27R,2019
EGLL,DEP,505,09R,742,742,17,DEP-505-09R,2019
EGLL,DEP,505,27L,973,973,21,DEP-505-27L,2019
EGLL,DEP,505,27R,1017,1017,18,DEP-505-27R,2019
EGLL,DEP,506,09R,722,722,17,DEP-506-09R,2019
EGLL,DEP,506,27L,936,936,20,DEP-506-27L,2019
EGLL,DEP,506,27R,1015,1015,18,DEP-506-27R,2019
EGLL,DEP,507,09R,752,752,16,DEP-507-09R,2019
EGLL,DEP,507,27L,1017,1017,20,DEP-507-27L,2019
EGLL,DEP,507,27R,1073,1073,18,DEP-507-27R,2019
EGLL,DEP,508,09R,891,891,16,DEP-508-09R,2019
EGLL,DEP,508,27L,1210,1210,20,DEP-508-27L,2019
EGLL,DEP,508,27R,1227,1227,18,DEP-508-27R,2019
EGLL,DEP,509,09R,909,909,16,DEP-509-09R,2019
EGLL,DEP,509,27L,1216,1216,20,DEP-509-27L,2019
EGLL,DEP,509,27R,1251,1251,19,DEP-509-27R,2019
EGLL,DEP,511,09R,933,933,17,DEP-511-09R,2019
EGLL,DEP,511,27L,1203,1203,20,DEP-511-27L,2019
EGLL,DEP,511,27R,1254,1254,18,DEP-511-27R,2019
EGLL,DEP,512,09R,878,878,17,DEP-512-09R,2019
EGLL,DEP,512,27L,1167,1167,20,DEP-512-27L,2019
EGLL,DEP,512,27R,1162,1162,19,DEP-512-27R,2019
EGLL,DEP,513,09R,870,870,16.80000000000001,DEP-513-09R,2019
EGLL,DEP,513,27L,1188,1188,20,DEP-513-27L,2019
EGLL,DEP,513,27R,1196,1196,20,DEP-513-27R,2019
EGLL,DEP,515,09R,806,806,16,DEP-515-09R,2019
EGLL,DEP,515,27L,1117,1117,20,DEP-515-27L,2019
EGLL,DEP,515,27R,1127,1127,19,DEP-515-27R,2019
EGLL,DEP,517,09R,833,833,16,DEP-517-09R,2019
EGLL,DEP,517,27L,1107,1107,20,DEP-517-27L,2019
EGLL,DEP,517,27R,1116,1116,20,DEP-517-27R,2019
EGLL,DEP,518,09R,839,839,16,DEP-518-09R,2019
EGLL,DEP,518,27L,1178,1178,20,DEP-518-27L,2019
EGLL,DEP,518,27R,1155,1155,20,DEP-518-27R,2019
EGLL,DEP,519,09R,879,879,16,DEP-519-09R,2019
EGLL,DEP,519,27L,1224,1224,19,DEP-519-27L,2019
EGLL,DEP,519,27R,1230,1230,20,DEP-519-27R,2019
EGLL,DEP,520,09R,840,840,17,DEP-520-09R,2019
EGLL,DEP,520,27L,1146,1146,20,DEP-520-27L,2019
EGLL,DEP,520,27R,1176,1176,20,DEP-520-27R,2019
EGLL,DEP,521,09R,814,814,16,DEP-521-09R,2019
EGLL,DEP,521,27L,1107,1107,20,DEP-521-27L,2019
EGLL,DEP,521,27R,1108,1108,21,DEP-521-27R,2019
EGLL,DEP,522,09R,830,830,15,DEP-522-09R,2019
EGLL,DEP,522,27L,1170,1170,19,DEP-522-27L,2019
EGLL,DEP,522,27R,1167,1167,20,DEP-522-27R,2019
EGLL,DEP,523,09R,647,647,16,DEP-523-09R,2019
EGLL,DEP,523,27L,865,865,20,DEP-523-27L,2019
EGLL,DEP,523,27R,876,876,22,DEP-523-27R,2019
EGLL,DEP,524,09R,283,283,16,DEP-524-09R,2019
EGLL,DEP,524,27L,379,379,21,DEP-524-27L,2019
EGLL,DEP,524,27R,383,383,22,DEP-524-27R,2019
EGLL,DEP,525,09R,260,260,15,DEP-525-09R,2019
EGLL,DEP,525,27L,375,375,20,DEP-525-27L,2019
EGLL,DEP,525,27R,364,364,20,DEP-525-27R,2019
EGLL,DEP,526,09R,218,218,15,DEP-526-09R,2019
EGLL,DEP,526,27L,326,326,18,DEP-526-27L,2019
EGLL,DEP,526,27R,338,338,19,DEP-526-27R,2019
EGLL,DEP,527,09R,238,238,15,DEP-527-09R,2019
EGLL,DEP,527,27L,342,342,18,DEP-527-27L,2019
EGLL,DEP,527,27R,361,361,19,DEP-527-27R,2019
EGLL,DEP,531,09R,210,210,16,DEP-531-09R,2019
EGLL,DEP,531,27L,298,298,20,DEP-531-27L,2019
EGLL,DEP,531,27R,314,314,18,DEP-531-27R,2019
EGLL,DEP,532,09R,352,352,18,DEP-532-09R,2019
EGLL,DEP,532,27L,473,473,21,DEP-532-27L,2019
EGLL,DEP,532,27R,456,456,20,DEP-532-27R,2019
EGLL,DEP,533,09R,337,337,18,DEP-533-09R,2019
EGLL,DEP,533,27L,458,458,22,DEP-533-27L,2019
EGLL,DEP,533,27R,464,464,21,DEP-533-27R,2019
EGLL,DEP,534,09R,379,379,19,DEP-534-09R,2019
EGLL,DEP,534,27L,534,534,21,DEP-534-27L,2019
EGLL,DEP,534,27R,536,536,21,DEP-534-27R,2019
EGLL,DEP,535,09R,415,415,18,DEP-535-09R,2019
EGLL,DEP,535,27L,537,537,21,DEP-535-27L,2019
EGLL,DEP,535,27R,538,538,21,DEP-535-27R,2019
EGLL,DEP,536,09R,395,395,18,DEP-536-09R,2019
EGLL,DEP,536,27L,543,543,21,DEP-536-27L,2019
EGLL,DEP,536,27R,529,529,21,DEP-536-27R,2019
EGLL,DEP,537,09R,389,389,18,DEP-537-09R,2019
EGLL,DEP,537,27L,527,527,21,DEP-537-27L,2019
EGLL,DEP,537,27R,540,540,21,DEP-537-27R,2019
EGLL,DEP,538,09R,373,373,18,DEP-538-09R,2019
EGLL,DEP,538,27L,532,532,21,DEP-538-27L,2019
EGLL,DEP,538,27R,553,553,22,DEP-538-27R,2019
EGLL,DEP,539,09R,378,378,17,DEP-539-09R,2019
EGLL,DEP,539,27L,547,547,20,DEP-539-27L,2019
EGLL,DEP,539,27R,538,538,21,DEP-539-27R,2019
EGLL,DEP,541,09R,177,177,16,DEP-541-09R,2019
EGLL,DEP,541,27L,240,240,18,DEP-541-27L,2019
EGLL,DEP,541,27R,247,247,20,DEP-541-27R,2019
EGLL,DEP,542,09R,401,401,18,DEP-542-09R,2019
EGLL,DEP,542,27L,539,539,19,DEP-542-27L,2019
EGLL,DEP,542,27R,555,555,21,DEP-542-27R,2019
EGLL,DEP,543,09R,378,378,18,DEP-543-09R,2019
EGLL,DEP,543,27L,533,533,20,DEP-543-27L,2019
EGLL,DEP,543,27R,524,524,21,DEP-543-27R,2019
EGLL,DEP,544,09R,243,243,20,DEP-544-09R,2019
EGLL,DEP,544,27L,346,346,23,DEP-544-27L,2019
EGLL,DEP,544,27R,328,328,22,DEP-544-27R,2019
EGLL,DEP,544L,09R,166,166,15,DEP-544L-09R,2019
EGLL,DEP,544L,27L,208,208,17,DEP-544L-27L,2019
EGLL,DEP,544L,27R,216,216,17,DEP-544L-27R,2019
EGLL,DEP,544R,09R,65,65,14,DEP-544R-09R,2019
EGLL,DEP,544R,27L,80,80,17,DEP-544R-27L,2019
EGLL,DEP,544R,27R,88,88,16,DEP-544R-27R,2019
EGLL,DEP,545,09R,250,250,20,DEP-545-09R,2019
EGLL,DEP,545,27L,328,328,22,DEP-545-27L,2019
EGLL,DEP,545,27R,320,320,22,DEP-545-27R,2019
EGLL,DEP,545L,09R,157,157,15,DEP-545L-09R,2019
EGLL,DEP,545L,27L,210,210,18,DEP-545L-27L,2019
EGLL,DEP,545L,27R,225,225,17,DEP-545L-27R,2019
EGLL,DEP,545R,09R,70,70,15,DEP-545R-09R,2019
EGLL,DEP,545R,27L,79,79,17,DEP-545R-27L,2019
EGLL,DEP,545R,27R,94,94,16,DEP-545R-27R,2019
EGLL,DEP,546,09R,229,229,21,DEP-546-09R,2019
EGLL,DEP,546,27L,324,324,23,DEP-546-27L,2019
EGLL,DEP,546,27R,325,325,22,DEP-546-27R,2019
EGLL,DEP,546L,09R,147,147,15,DEP-546L-09R,2019
EGLL,DEP,546L,27L,206,206,17,DEP-546L-27L,2019
EGLL,DEP,546L,27R,220,220,16,DEP-546L-27R,2019
EGLL,DEP,546R,09R,98,98,15,DEP-546R-09R,2019
EGLL,DEP,546R,27L,156,156,17,DEP-546R-27L,2019
EGLL,DEP,546R,27R,151,151,16,DEP-546R-27R,2019
EGLL,DEP,547,09R,237,237,20,DEP-547-09R,2019
EGLL,DEP,547,27L,339,339,23,DEP-547-27L,2019
EGLL,DEP,547,27R,351,351,21,DEP-547-27R,2019
EGLL,DEP,547L,09R,67,67,15,DEP-547L-09R,2019
EGLL,DEP,547L,27L,117,117,17,DEP-547L-27L,2019
EGLL,DEP,547L,27R,132,132,16,DEP-547L-27R,2019
EGLL,DEP,547R,27L,43,43,16.4,DEP-547R-27L,2019
EGLL,DEP,547R,27R,40,40,15,DEP-547R-27R,2019
EGLL,DEP,548,09R,236,236,20,DEP-548-09R,2019
EGLL,DEP,548,27L,370,370,23,DEP-548-27L,2019
EGLL,DEP,548,27R,356,356,20,DEP-548-27R,2019
EGLL,DEP,548L,09R,65,65,15,DEP-548L-09R,2019
EGLL,DEP,548L,27L,77,77,18,DEP-548L-27L,2019
EGLL,DEP,548L,27R,91,91,16,DEP-548L-27R,2019
EGLL,DEP,551,09R,164,164,15,DEP-551-09R,2019
EGLL,DEP,551,27L,246,246,18,DEP-551-27L,2019
EGLL,DEP,551,27R,238,238,19.400000000000006,DEP-551-27R,2019
EGLL,DEP,552,09R,355,355,18,DEP-552-09R,2019
EGLL,DEP,552,27L,492,492,19,DEP-552-27L,2019
EGLL,DEP,552,27R,479,479,20,DEP-552-27R,2019
EGLL,DEP,553,09R,340,340,19,DEP-553-09R,2019
EGLL,DEP,553,27L,485,485,20,DEP-553-27L,2019
EGLL,DEP,553,27R,481,481,21,DEP-553-27R,2019
EGLL,DEP,554,09R,349,349,18,DEP-554-09R,2019
EGLL,DEP,554,27L,468,468,20,DEP-554-27L,2019
EGLL,DEP,554,27R,483,483,21,DEP-554-27R,2019
EGLL,DEP,555,09R,333,333,19,DEP-555-09R,2019
EGLL,DEP,555,27L,459,459,21,DEP-555-27L,2019
EGLL,DEP,555,27R,465,465,21,DEP-555-27R,2019
EGLL,DEP,556,09R,396,396,19,DEP-556-09R,2019
EGLL,DEP,556,27L,552,552,21.200000000000003,DEP-556-27L,2019
EGLL,DEP,556,27R,545,545,20,DEP-556-27R,2019
EGLL,DEP,557,09R,333,333,19,DEP-557-09R,2019
EGLL,DEP,557,27L,458,458,21.400000000000006,DEP-557-27L,2019
EGLL,DEP,557,27R,457,457,20,DEP-557-27R,2019
EGLL,DEP,558,09R,144,144,17,DEP-558-09R,2019
EGLL,DEP,558,27L,188,188,19,DEP-558-27L,2019
EGLL,DEP,558,27R,191,191,17,DEP-558-27R,2019
EGLL,DEP,561,09R,337,337,19,DEP-561-09R,2019
EGLL,DEP,561,27L,470,470,21,DEP-561-27L,2019
EGLL,DEP,561,27R,486,486,19,DEP-561-27R,2019
EGLL,DEP,562,09R,315,315,19,DEP-562-09R,2019
EGLL,DEP,562,27L,450,450,21,DEP-562-27L,2019
EGLL,DEP,562,27R,432,432,20,DEP-562-27R,2019
EGLL,DEP,563,09R,316,316,20,DEP-563-09R,2019
EGLL,DEP,563,27L,432,432,21,DEP-563-27L,2019
EGLL,DEP,563,27R,436,436,20,DEP-563-27R,2019
EGLL,DEP,564,09R,288,288,19,DEP-564-09R,2019
EGLL,DEP,564,27L,420,420,21,DEP-564-27L,2019
EGLL,DEP,564,27R,410,410,21,DEP-564-27R,2019
EGLL,DEP,565,09R,310,310,19,DEP-565-09R,2019
EGLL,DEP,565,27L,426,426,20,DEP-565-27L,2019
EGLL,DEP,565,27R,441,441,20,DEP-565-27R,2019
EGLL,DEP,566,09R,334,334,18,DEP-566-09R,2019
EGLL,DEP,566,27L,449,449,20,DEP-566-27L,2019
EGLL,DEP,566,27R,445,445,20,DEP-566-27R,2019
EGLL,DEP,567,09R,155,155,16,DEP-567-09R,2019
EGLL,DEP,567,27L,212,212,18,DEP-567-27L,2019
EGLL,DEP,567,27R,248,248,19,DEP-567-27R,2019
EGLL,DEP,568,09R,158,158,15,DEP-568-09R,2019
EGLL,DEP,568,27L,215,215,17,DEP-568-27L,2019
EGLL,DEP,568,27R,210,210,18,DEP-568-27R,2019
EGLL,DEP,572,09R,120,120,15.8,DEP-572-09R,2019
EGLL,DEP,572,27L,162,162,18,DEP-572-27L,2019
EGLL,DEP,572,27R,184,184,18,DEP-572-27R,2019
EGLL,DEP,573,09R,148,148,16.400000000000002,DEP-573-09R,2019
EGLL,DEP,573,27L,196,196,18,DEP-573-27L,2019
EGLL,DEP,573,27R,193,193,17,DEP-573-27R,2019
EGLL,DEP,575,09R,124,124,16.6,DEP-575-09R,2019
EGLL,DEP,575,27L,178,178,18,DEP-575-27L,2019
EGLL,DEP,575,27R,184,184,17.6,DEP-575-27R,2019
EGLL,DEP,576,09R,101,101,15,DEP-576-09R,2019
EGLL,DEP,576,27L,148,148,17.400000000000002,DEP-576-27L,2019
EGLL,DEP,576,27R,171,171,19,DEP-576-27R,2019
EGLL,DEP,590,27R,39,39,20,DEP-590-27R,2019
EGLL,DEP,591,27L,31,31,20,DEP-591-27L,2019
EGLL,DEP,591,27R,33,33,21,DEP-591-27R,2019
EGLL,DEP,607,09R,78,78,16,DEP-607-09R,2019
EGLL,DEP,607,27L,107,107,18,DEP-607-27L,2019
EGLL,DEP,607,27R,91,91,24,DEP-607-27R,2019
EGLL,DEP,608,09R,51,51,16,DEP-608-09R,2019
EGLL,DEP,608,27L,71,71,18,DEP-608-27L,2019
EGLL,DEP,608,27R,56,56,23,DEP-608-27R,2019
EGLL,DEP,614,09R,79,79,14,DEP-614-09R,2019
EGLL,DEP,614,27L,109,109,16,DEP-614-27L,2019
EGLL,DEP,614,27R,106,106,19,DEP-614-27R,2019
EGLL,DEP,615,09R,39,39,14,DEP-615-09R,2019
EGLL,DEP,615,27L,60,60,15.8,DEP-615-27L,2019
EGLL,DEP,615,27R,47,47,21,DEP-615-27R,2019
EGLL,DEP,616,09R,107,107,14,DEP-616-09R,2019
EGLL,DEP,616,27L,156,156,14,DEP-616-27L,2019
EGLL,DEP,616,27R,154,154,19,DEP-616-27R,2019
